id,idno,type
2522,GMB_2010_APEIE-ML2_v01_M_v01_A_PUF,survey
2523,GMB_2011_APEIE-EL_v01_M_v01_A_PUF,survey
2524,VNM_2013_MICS_v01_M,survey
2525,YEM_2015_YIIE_v01_M,survey
2526,YEM_2015_MGIE_v01_M,survey
2527,ZWE_2014_MICS_v01_M,survey
2528,LAO_2006_MICS_v01_M,survey
2529,RWA_2010_LTRPIE_v01_M_v01_A_PUF,survey
2530,BEN_2011_PFRIE-BL_v01_M_v01_A_PUF,survey
2532,MWI_2013_MES_v01_M,survey
2533,BGD_2012_MICS_v01_M,survey
2534,GHA_2009_GSPS_v01_M,survey
2535,MNG_2013_SISS-MICS5_v01_M,survey
2536,KSV_2013_MICS_v01_M,survey
2537,KSV_2013_MICS-RAEC_v01_M,survey
2538,BFA_2014_EMC_v01_M,survey
2539,WBG_2014_MICS_v01_M,survey
2544,KEN_2014_DHS_v01_M,survey
2545,WLD_1997-2014_ExDD_v03_M,survey
2546,BGR_2013_BLISS_v01_M,survey
2547,BGR_2010_CMS-R1_v01_M,survey
2548,BGR_2010_CMS-R2_v01_M,survey
2549,BGR_2011_CMS-R3_v01_M,survey
2550,WBG_2010_MICS_v01_M,survey
2551,SOM_2011_MICS-NZ_v01_M,survey
2552,SOM_2011_MICS-S_v01_M,survey
2553,MOZ_2014_FDSH_v01_M,survey
2554,TZA_2014_FDSH_v01_M,survey
2555,PAK_2014_FDSH_v01_M,survey
2556,MOZ_2015_SHS_v01_M,survey
2557,SEN_2009-2011_WSPIE_v01_M,survey
2558,WLD_2008-2014_BPSFDC_v01_M,survey
2559,NGA_2013_SDI-H_v01_M_v02_A_PUF,survey
2560,TGO_2013_SDI-H_v01_M_v02_A_PUF,survey
2561,AZE_2013_STEP-EMP_v01_M,survey
2562,BGD_2014_DHS_v01_M,survey
2563,LBR_2014_HIES_v01_M,survey
2565,GEO_2012_STEP-EMP_v01_M,survey
2567,ARM_2013_STEP-EMP_v01_M,survey
2568,MKD_2013_STEP-HH_v01_M,survey
2569,VNM_2011_STEP-EMP_v01_M,survey
2570,KEN_2015_MIS_v01_M,survey
2572,UKR_2013_STEP-HH_v01_M,survey
2573,TZA_2014_SPA_v01_M,survey
2574,UGA_2015_SHS_v02_M,survey
2575,TGO_2015_TFFS_v01_M,survey
2576,SSD_2012-2014_HFS_v01_M,survey
2577,ETH_2015_ES_v01_M,survey
2578,TZA_2015_ESS_v01_M,survey
2582,TZA_2014_SDI-H_v01_M_v02_A_PUF,survey
2583,MLI_2014_EACI_v03_M,survey
2584,TZA_2016_SHS_v01_M,survey
2585,AFG_2015_WBCS_v01_M,survey
2586,AGO_2015_WBCS_v01_M,survey
2587,BGR_2015_WBCS_v01_M,survey
2588,SSD_2010_MICS_v01_M,survey
2589,BDI_2015_WBCS_v01_M,survey
2590,CUB_2014_MICS_v01_M,survey
2591,TCD_2015_WBCS_v01_M,survey
2592,NPL_2014_MICS_v01_M,survey
2593,URY_2012_MICS_v01_M,survey
2595,ZAF_2014_NIDS-W4_v01_M,survey
2596,CHL_2015_WBCS_v01_M,survey
2597,RWA_2014_DHS_v01_M,survey
2598,CHN_2015_WBCS_v01_M,survey
2599,WLD_2013-2014_YLSCP-R4_v01_M,survey
2600,BEN_2015_WBCS_v01_M,survey
2601,HRV_2015_WBCS_v01_M,survey
2602,ETH_2012_YLSSS-R2_v01_M,survey
2603,DJI_2015_WBCS_v01_M,survey
2604,GMB_2015_WBCS_v01_M,survey
2605,IND_2015_WBCS_v01_M,survey
2606,VNM_2011_YLSSS-R1_v01_M,survey
2608,ETH_2015_WBCS_v01_M,survey
2609,IDN_2015_WBCS_v01_M,survey
2610,LAO_2015_WBCS_v01_M,survey
2611,MRT_2015_WBCS_v01_M,survey
2612,CPV_2015_WBCS_v01_M,survey
2613,KEN_2015_WBCS_v01_M,survey
2614,MUS_2015_WBCS_v01_M,survey
2615,IDN_1997_SNPK_v01-ID_M,survey
2616,IDN_1998_SNPK_v01-ID_M,survey
2617,IDN_2008_ARLS_v01_M,survey
2618,IDN_2014_BKPG_v01_M,survey
2619,SRB_2014_TLIE-SFF_v01_M,survey
2620,BHR_2015_WBCS_v01_M,survey
2621,KWT_2015_WBCS_v01_M,survey
2622,OMN_2015_WBCS_v01_M,survey
2623,ARE_2015_WBCS_v01_M,survey
2624,IDN_1999_SNPK_v01-ID_M,survey
2625,IDN_2000_SNPK_v01-ID_M,survey
2626,IDN_2014_SNPK_v01-ID_M,survey
2627,IDN_2007_SNPK_v01-ID_M,survey
2628,IDN_2010_SNPK_v01-ID_M,survey
2629,IDN_2003_SNPK_v01-ID_M,survey
2630,IDN_2013_SNPK_v01-ID_M,survey
2631,IDN_2012_SNPK_v01-ID_M,survey
2632,IDN_2011_SNPK_v01-ID_M,survey
2633,IDN_2008_SNPK_v01-ID_M,survey
2634,IDN_2009_SNPK_v01-ID_M,survey
2635,IDN_2006_SNPK_v01-ID_M,survey
2636,IDN_2005_SNPK_v01-ID_M,survey
2637,IDN_2004_SNPK_v01-ID_M,survey
2638,IDN_2002_SNPK_v01-ID_M,survey
2639,IDN_2001_SNPK_v01-ID_M,survey
2640,NIC_2015_WBCS_v01_M,survey
2641,PAK_2015_WBCS_v01_M,survey
2643,STP_2015_WBCS_v01_M,survey
2644,SLB_2015_WBCS_v01_M,survey
2645,ZAF_2015_WBCS_v01_M,survey
2646,LKA_2015_WBCS_v01_M,survey
2647,ZMB_2014_WBCS_v01_M,survey
2648,COG_2015_WBCS_v01_M,survey
2649,TUN_2015_WBCS_v01_M,survey
2650,SDN_2015_WBCS_v01_M,survey
2652,UGA_2012_SAGE-BL_v01_M,survey
2653,UGA_2013_SAGE-ML_v01_M,survey
2654,UGA_2014_SAGE-EL_v01_M,survey
2655,LSO_2014_DHS_v01_M,survey
2656,SDN_2014_MICS_v01_M,survey
2657,KEN_2013_MICS-TC_v01_M,survey
2658,KEN_2013_MICS-BC_v01_M,survey
2659,KEN_2013_MICS-KC_v01_M,survey
2660,KEN_2011_MICS-NP_v01_M,survey
2661,MEX_2012-2014_ECEPIE_v01_M_v01_A_PUF,survey
2662,GMB_2014_HRBFIE-BL_v01_M,survey
2663,UGA_2013_UNPS_v02_M,survey
2664,VNM_2015_ES_v01_M,survey
2665,IDN_2015_ES_v01_M,survey
2666,POL_2014_EDPFI_v01_M,survey
2667,KEN_2009_RKT_v01_M,survey
2668,TCD_2014_DHS_v01_M,survey
2669,TZA_2009-2012_CCT_v01_M,survey
2670,RWA_2013_HRBF-HP_v01_M,survey
2671,ETH_2013_LASER_v02_M,survey
2672,NGA_2014_TDPITCIE-BL_v01_M,survey
2673,RWA_2012-2014_AGIE_v01_M,survey
2674,AFR_2010_CBTIE-BL_v01_M,survey
2676,NER_2014_ECVMA-II_v02_M,survey
2677,ARM_2015_WBCS_v01_M,survey
2678,ZAF_2014_QLFS-Q3_v01_M,survey
2679,ZAF_2014_QLFS-Q4_v01_M,survey
2680,ZAF_2015_QLFS-Q1_v01_M,survey
2681,ZAF_2015_QLFS-Q2_v01_M,survey
2682,ZAF_2015_QLFS-Q3_v01_M,survey
2683,ZAF_2015_QLFS-Q4_v01_M,survey
2684,ZAF_2016_QLFS-Q1_v01_M,survey
2685,BLR_2015_WBCS_v01_M,survey
2686,GEO_2016_WBCS_v01_M,survey
2687,SLE_2014_LFS_v01_M,survey
2688,MLI_2015_MIS_v01_M,survey
2690,NPL_2016_WBCS_v01_M,survey
2691,RWA_2013_HRBFIE-HH_v01_M,survey
2692,ECU_1995_ECV_v01_M,survey
2693,ECU_1998_ECV_v02_M,survey
2694,VNM_1997_VLSS_v01_M,survey
2695,SLE_2014-2015_HFCPS_v01_M,survey
2696,KSV_2016_WBCS_v01_M,survey
2697,BRA_2016_WBCS_v01_M,survey
2698,ARG_2015_WBCS_v01_M,survey
2699,PRY_2016_WBCS_v01_M,survey
2700,PAN_2015_WBCS_v01_M,survey
2701,PER_2016_WBCS_v01_M,survey
2702,HND_2015_WBCS_v01_M,survey
2703,DOM_2016_WBCS_v01_M,survey
2704,CRI_2016_WBCS_v01_M,survey
2705,BOL_2016_WBCS_v01_M,survey
2706,EGY_2016_WBCS_v01_M,survey
2707,PHL_2016_WBCS_v01_M,survey
2708,KGZ_2016_WBCS_v01_M,survey
2709,MDA_2016_WBCS_v01_M,survey
2710,MNE_2016_WBCS_v01_M,survey
2711,BFA_2016_WBCS_v01_M,survey
2712,BWA_2016_WBCS_v01_M,survey
2713,CMR_2016_WBCS_v01_M,survey
2714,NGA_2016_WBCS_v01_M,survey
2715,ROU_2016_WBCS_v01_M,survey
2716,TKM_2015_WBCS_v01_M,survey
2717,MWI_2016_WBCS_v01_M,survey
2718,COM_2016_WBCS_v01_M,survey
2719,GIN_2016_WBCS_v01_M,survey
2720,UZB_2016_WBCS_v01_M,survey
2721,NER_2016_WBCS_v01_M,survey
2722,BTN_2016_WBCS_v01_M,survey
2723,COL_2016_WBCS_v01_M,survey
2724,RWA_2016_WBCS_v01_M,survey
2725,MYS_2016_WBCS_v01_M,survey
2726,RWA_2014_FII_v01_M_v01_A_PUF,survey
2727,NGA_2015_MIS_v01_M,survey
2728,VNM_2015_DCHFS_v01_M,survey
2729,VNM_2015_HRS_v01_M,survey
2730,GHA_2014_FII_v01_M_v01_A_PUF,survey
2731,GUY_2014_MICS_v01_M,survey
2732,EGY_2013_MICS_v01_M,survey
2733,STP_2014_MICS_v01_M,survey
2734,NGA_2015_GHSP-W3_v02_M,survey
2735,NGA_2013_SUREPIE-BL_v01_M_v01_A_PUF,survey
2736,BGD_2013_SCECSPIE-BL_v02_M,survey
2737,TZA_2012_VBIIE-EL_v01_M,survey
2738,SOM_2016_SHFS-W1_v03_M,survey
2739,TZA_2015_DHS-MIS_v01_M,survey
2740,SEN_2015_CDHS_v01_M,survey
2741,CRI_2011_PHC_v01_M_v01_A_IPUMS,survey
2742,ARM_2011_PHC_v01_M_v01_A_IPUMS,survey
2743,AUT_2011_PHC_v01_M_v01_A_IPUMS,survey
2744,ESP_2011_PHC_v01_M_v01_A_IPUMS,survey
2745,ETH_1984_PHC_v01_M_v01_A_IPUMS,survey
2746,ETH_1994_PHC_v01_M_v01_A_IPUMS,survey
2747,ETH_2007_PHC_v01_M_v01_A_IPUMS,survey
2748,TZA_2014_SDI-E_v01_M_v02_A_PUF,survey
2749,UGA_2013_SDI-E_v01_M_v02_A_PUF,survey
2750,UGA_2013_SDI-H_v01_M_v02_A_PUF,survey
2751,KEN_2012_SDI-H_v01_M_v02_A_PUF,survey
2752,NGA_2013_SDI-E_v01_M_v02_A_PUF,survey
2753,TGO_2013_SDI-E_v01_M_v02_A_PUF,survey
2754,MOZ_2014_SDI-E_v01_M_v02_A_PUF,survey
2755,KEN_2012_SDI-E_v01_M_v02_A_PUF,survey
2756,GHA_1984_PHC_v01_M_v01_A_IPUMS,survey
2757,MOZ_1997_PHC_v01_M_v01_A_IPUMS,survey
2758,MOZ_2007_PHC_v01_M_v01_A_IPUMS,survey
2759,MWI_1987_PHC_v01_M_v03_A_IPUMS,survey
2760,PRT_2011_PHC_v01_M_v01_A_IPUMS,survey
2761,BFA_2013_HRBFIE-FBL_v01_M,survey
2762,BFA_2013_HRBFIE-HBL_v01_M,survey
2765,PRY_1962_PHC_v01_M_v01_A_IPUMS,survey
2766,PRY_1972_PHC_v01_M_v01_A_IPUMS,survey
2767,PRY_1982_PHC_v01_M_v01_A_IPUMS,survey
2768,PRY_1992_PHC_v01_M_v01_A_IPUMS,survey
2769,PRY_2002_PHC_v01_M_v01_A_IPUMS,survey
2770,ZWE_2015_DHS_v01_M,survey
2771,PRI_2010_PHC_v01_M_v01_A_IPUMS,survey
2772,ZAF_2011_PHC_v01_M_v01_A_IPUMS,survey
2773,ZAF_2015_GHS_v01_M,survey
2774,KGZ_2012_HRBFIE-BL_v01_M,survey
2775,IND_2014_CSPIE-BL_v01_M_v01_A_PUF,survey
2776,PHL_2014_I3QUIPIE-BL_v01_M,survey
2777,SSD_2016_HFS-W2_v02_M,survey
2778,SSD_2015_HFS-W1_v02_M,survey
2779,DOM_2014_MICS_v01_M,survey
2780,SLV_2014_MICS_v01_M,survey
2781,GNB_2014_MICS_v01_M,survey
2782,ARG_2010_PHC_v01_M_v02_A_IPUMS,survey
2783,ETH_2015_ESS_v03_M,survey
2784,TKM_2015_MICS_v01_M,survey
2785,NPL_2015_SPA_v01_M,survey
2786,AFG_2015_DHS_v01_M,survey
2787,IDN_2014_SRTP_v01-ID_M,survey
2788,GTM_2014_DHS_v01_M,survey
2789,CIV_2016_SHS_v01_M,survey
2791,MDG_2016_MIS_v01_M,survey
2792,MWI_2015_DHS_v01_M,survey
2793,BEN_2014-2016_ESBIE_v01_M,survey
2794,LSO_2015_HRBFIE-FBL_v01_M,survey
2795,LSO_2015_HRBFIE-HBL_v01_M,survey
2796,KEN_2012_SCBL_v01_M,survey
2797,MMR_2015_DHS_v01_M,survey
2798,TJK_2015_HRBFIE-HBL_v01_M,survey
2799,TJK_2014_HRBFIE-FBL_v01_M,survey
2800,PHL_2015_ES_v01_M,survey
2801,SLB_2015_ES_v01_M,survey
2802,KHM_2016_ES_v01_M,survey
2803,LAO_2016_ES_v01_M,survey
2804,MYS_2015_ES_v01_M,survey
2805,THA_2016_ES_v01_M,survey
2806,TLS_2015_ES_v01_M,survey
2808,LSO_2016_ES_v01_M,survey
2809,BEN_2016_ES_v01_M,survey
2810,MLI_2016_ES_v01_M,survey
2811,SWZ_2016_ES_v01_M,survey
2812,TGO_2016_ES_v01_M,survey
2813,TJK_2013_JSMS_v01_M_v01_A_PUF,survey
2814,KGZ_2013_JSMS_v01_M,survey
2815,BGD_2012_IAPPIE-BL_v01_M,survey
2816,BGD_2013_IAPPIE-ML1_v01_M,survey
2817,BGD_2014_IAPPIE-ML2_v01_M,survey
2818,SOM_2012_SHS_v01_M_v01_A_SHFS,survey
2819,JAM_2016_WBCS_v01_M,survey
2820,GTM_2016_WBCS_v01_M,survey
2821,MEX_2016_WBCS_v01_M,survey
2822,CMR_2016_ES_v01_M,survey
2823,GIN_2016_ES_v01_M,survey
2824,COD_2015_HRBFIE-HBL_v01_M,survey
2825,COD_2015_HRBFIE-FBL_v01_M,survey
2826,BGD_2015_IAPPIE-EL_v01_M,survey
2827,SLV_2016_ES_v01_M,survey
2828,PNG_2015_ES_v01_M,survey
2829,ZWE_2016_ES_v01_M,survey
2830,CIV_2016_ES_v01_M,survey
2831,ZWE_2016_MS_v01_M,survey
2832,BEN_2004-2016_ES-P_v01_M,survey
2833,HND_2016_ENVECA_v01_M,survey
2834,COL_2015_DHS_v01_M,survey
2835,LSO_2009-2016_ES-P_v01_M,survey
2836,SLV_2006-2016_ES-P_v01_M,survey
2837,VNM_2017_WBCS_v01_M,survey
2838,TZA_2016_EQUIPIE-ML_v02_M,survey
2839,BGD_2016_SHS_v01_M,survey
2840,HTI_2015_HRBFIE-FBL_v01_M,survey
2841,HTI_2015_HRBFIE-HBL_v01_M,survey
2842,NGA_2013_GHSP-FAMVS_v01_M,survey
2843,POL_2016_ITPIE_v01_M,survey
2844,COG_2014_HRBFIE-BL_v01_M,survey
2845,JOR_2009_IDHS_v01_M,survey
2846,TZA_2011_AIS_v01_M,survey
2847,CIV_2005_AIS_v01_M,survey
2848,COG_2009_AIS_v01_M,survey
2850,GUY_2005_AIS_v01_M,survey
2851,LBR_2008_MIS_v01_M,survey
2852,MOZ_2009_AIS_v01_M,survey
2853,SEN_2006_MIS_v01_M,survey
2854,TZA_2007_AIS_v01_M,survey
2855,UGA_2009_MIS_v01_M,survey
2857,LKA_2006_AS_v01_M,survey
2858,TZA_1994_KAP_v01_M,survey
2859,MWI_1996_KAP_v01_M,survey
2860,TGO_2013_2016_FSCPIT_v01_M,survey
2862,TZA_2014_NPS-R4_v03_M,survey
2863,TZA_2016_NPS-FTFISS_v01_M,survey
2864,BGD_2016_UIS_v01_M,survey
2865,BGD_2016_WBCS_v01_M,survey
2866,JOR_2016_WBCS_v01_M,survey
2867,LBN_2016_WBCS_v01_M,survey
2868,MKD_2016_WBCS_v01_M,survey
2869,MMR_2017_WBCS_v01_M,survey
2870,AGO_2015_DHS_v01_M,survey
2871,KGZ_2012_DHS_v01_M,survey
2872,NER_2012_DHS_v01_M,survey
2873,DOM_2016_ES_v01_M,survey
2874,MMR_2016_ES_v01_M,survey
2875,NER_2017_ES_v01_M,survey
2876,ZMB_2016_ESS_v01_M,survey
2877,GHA_2016_MIS_v01_M,survey
2878,ZAF_2017_QLFS-Q1_v01_M,survey
2879,ZAF_2016_GHS_v02_M,survey
2880,ZAF_2016_CS_v01_M,survey
2881,MLI_2010_SDHS_v01_M,survey
2882,ZAF_2014_LCS_v02_M,survey
2883,RWA_2011_SDHS_v01_M,survey
2884,ZAF_2014_VCS_v01_M,survey
2885,ZAF_2013_VCS_v01_M,survey
2886,ETH_2016_DHS_v01_M,survey
2887,BGD_2016_PGSS_v01_M,survey
2888,NIC_2016_ES_v01_M,survey
2889,UZB_2002_SDHS_v01_M,survey
2890,EGY_2003_IDHS_v01_M,survey
2891,UGA_1995_IDHS_v01_M,survey
2892,NPL_1987_IDHS_v01_M,survey
2893,ARM_2015_DHS_v01_M,survey
2894,TUR_2015_RES_v01_M,survey
2895,CMR_2014_MICS_v01_M,survey
2896,EGY_2016_ES_v01_M,survey
2899,DOM_2010-2016_ES-P_v01_M,survey
2900,MMR_2014-2016_ES-P_v01_M,survey
2903,KAZ_2017_WBCS_v01_M,survey
2904,TJK_2017_WBCS_v01_M,survey
2905,NPL_2016_HRVS_v01_M,survey
2906,SEN_2016_CDHS_v01_M,survey
2907,GTM_1998_IDHS_v01_M,survey
2908,JOR_2016_DR-BL_v01_M,survey
2909,ARM_2010-2015_MPI_v01_M,survey
2910,BOL_2017_ES_v01_M,survey
2911,IDN_2012_SDHS_v01_M,survey
2913,IDN_2007_SDHS_v01_M,survey
2914,SSD_2016_HFS-W3_v03_M,survey
2915,IDN_2002_SDHS_v01_M,survey
2916,SSD_2017_HFS-W4_v02_M,survey
2917,SLE_2016_MIS_v01_M,survey
2918,PAK_2008_EIS_v01_M,survey
2919,BIH_2001-2004_LSMS_v01_M_v01_A_EPCT,survey
2920,MEX_2015_MICS_v01_M,survey
2921,PAN_2013_MICS_v01_M,survey
2922,NGA_2016_SHS_v01_M,survey
2923,SEN_2016_SPA_v01_M,survey
2924,AFR_2011_AFB-MR5_v01_M,survey
2926,MDG_2016_TANA-LSMS_v01_M,survey
2928,ECA_2016_ESS-R8_v02_M,survey
2929,NPL_2016_DHS_v01_M,survey
2930,ECA_2014_ESS-R7_v03_M,survey
2931,ECA_2012_ESS-R6_v03_M,survey
2932,ECA_2010_ESS-R5_v04_M,survey
2933,LBR_2013_SOS-BL_v01_M,survey
2934,ARM_2017_CSMAP_v01_M,survey
2935,NGA_2015_FNLP-BL_v01_M,survey
2936,MWI_2016_IHS-IV_v04_M,survey
2937,ECA_2015_CECA_v01_M,survey
2938,WLD_2015_KNOMAD-ILO-MCS_v01_M,survey
2939,MWI_2010-2016_IHPS_v03_M,survey
2940,NGA_2014_SUREPIE-ML_v01_M,survey
2941,NGA_2016_SUREPIE-EL_v01_M,survey
2942,SLE_2003_IHS_v01_M,survey
2943,SLE_2011_SLIHS_v01_M,survey
2944,WLD_2016_KNOMAD-ILO-MCS_v01_M,survey
2945,LBR_2016_MIS_v01_M,survey
2946,WLD_2016_GFICPS_v01_M,survey
2947,COG_2015_PDCE-BL_v01_M,survey
2948,ETH_2014_WALN-BL_v01_M,survey
2949,IND_2015_DHS_v01_M,survey
2950,ARM_2001_ILCS_v02_M,survey
2951,ARM_2002_ILCS_v02_M,survey
2952,ARM_2003_ILCS_v02_M,survey
2953,ARM_2004_ILCS_v02_M,survey
2954,ARM_2005_ILCS_v02_M,survey
2955,ARM_2006_ILCS_v01_M,survey
2956,ARM_2007_ILCS_v02_M,survey
2957,ARM_2008_ILCS_v02_M,survey
2958,ARM_2009_ILCS_v02_M,survey
2959,ARM_2010_ILCS_v02_M,survey
2960,ARM_2011_ILCS_v02_M,survey
2961,ARM_2012_ILCS_v02_M,survey
2962,ARM_2013_ILCS_v02_M,survey
2963,ARM_2014_ILCS_v02_M,survey
2964,ARM_2015_ILCS_v02_M,survey
2965,ARM_2015_LFS_v01_M,survey
2966,ARM_2016_ILCS_v02_M,survey
2967,ARM_2016_LFS_v01_M,survey
2968,GHA_2013_SWS-BL_v01_M,survey
2969,BOL_2006-2017_ES-P_v01_M,survey
2970,ECU_2003-2017_ES-P_v01_M,survey
2971,ECU_2017_ES_v01_M,survey
2972,HND_2016_ES_v01_M,survey
2973,NIC_2003-2016_ES-P_v01_M,survey
2974,PRY_2006-2017_ES-P_v01_M,survey
2975,SLE_2017_ES_v01_M,survey
2976,LBR_2017_ES_v01_M,survey
2977,MOZ_2015_AIS_v01_M,survey
2978,LBR_2010_EPAG-BL_v01_M,survey
2979,UGA_2016_DHS_v01_M,survey
2980,BFA_2006_SNPSIE-BL_v01_M,survey
2981,BFA_2007_SNPSIE-EL_v01_M,survey
2982,SEN_2016_MDIE-BL_v01_M,survey
2983,BGR_2014_SSRIE-BL_v01_M_v01_A_PUF,survey
2984,ARM_2014_LFS_v01_M,survey
2985,TJK_2016_WASH_v01_M,survey
2986,LBR_2016_HIES_v01_M,survey
2987,MWI_2009_BFI_v01_M,survey
2988,MWI_2013_DDCS_v01_M,survey
2990,NAM_2016_MCC-CSDC_v01_M,survey
2991,BDI_2016_DHS_v01_M,survey
2992,TLS_2016_DHS_v01_M,survey
2993,WLD_2017_GICS_v01_M,survey
2994,ALB_2017_STEP-EMP_v01_M,survey
2995,BIH_2016_STEP-EMP_v01_M,survey
2996,KEN_2016_STEP-EMP_v01_M,survey
2997,KSV_2015_STEP-EMP_v01_M,survey
2998,SRB_2015_STEP-EMP_v01_M,survey
3000,ARG_2011_MICS_v01_M,survey
3001,PRY_2016_MICS_v01_M,survey
3002,NGA_2016_MICS_v01_M,survey
3004,MWI_2017_MIS_v01_M,survey
3005,KAZ_2015_MICS_v01_M,survey
3006,NPL_2016_DHS-QRS_v01_M,survey
3007,THA_2016_WBCS_v01_M,survey
3008,COD_2016_WBCS_v01_M,survey
3009,SLE_2016_WBCS_v01_M,survey
3011,WLD_2013_LTIMS_v01_M,survey
3013,MNG_2012_MICS-ND_v01_M,survey
3014,MNG_2016_MICS-ND_v01_M,survey
3016,MWI_2010_IHS-III_v01_M_v01_A_ML,survey
3017,ZAF_2016_CLSDS_v01_M,survey
3018,ZAF_2015_DTS_v01_M,survey
3019,ZAF_2016_DTS_v01_M,survey
3020,ZAF_2017_QLFS-Q3_v01_M,survey
3021,ZAF_2017_QLFS-Q4_v01_M,survey
3022,ZAF_2016_LMDSA_v01_M,survey
3023,ZAF_2015_MCD_v01_M,survey
3024,ZAF_2015_QOLS_v01_M,survey
3025,ZAF_2016_ELOM_v01_M,survey
3026,TTO_2011_MICS_v01_M,survey
3027,LBR_2009-2017_ES-P_v01_M,survey
3028,NER_2005-2017_ES-P_v01_M,survey
3029,SLE_2009-2017_ES-P_v01_M,survey
3030,MWI_2009-2010_TPCS_v01_M,survey
3031,LBR_2017_WBCS_v01_M,survey
3032,MDG_2017_WBCS_v01_M,survey
3033,MLI_2017_WBCS_v01_M,survey
3034,PNG_2017_WBCS_v01_M,survey
3035,SRB_2017_WBCS_v01_M,survey
3036,ZWE_2017_WBCS_v01_M,survey
3037,BDI_2017_WBCS_v01_M,survey
3038,CAF_2017_WBCS_v01_M,survey
3039,GHA_2017_WBCS_v01_M,survey
3040,TZA_2017_WBCS_v01_M,survey
3041,BIH_2017_WBCS_v01_M,survey
3042,SEN_2017_WBCS_v01_M,survey
3043,BEN_2018_WBCS_v01_M,survey
3044,BGR_2018_WBCS_v01_M,survey
3045,TUR_2017_WBCS_v01_M,survey
3046,UKR_2016_WBCS_v01_M,survey
3047,TGO_2017_WBCS_v01_M,survey
3048,DMA_2017_WBCS_v01_M,survey
3049,WBG_2017_WBCS_v01_M,survey
3050,MNG_2016_MICS-KP_v01_M,survey
3051,URY_2017_WBCS_v01_M,survey
3052,MAR_2015_WBCS_v01_M,survey
3053,ATG_2017_WBCS_v01_M,survey
3054,MNG_2017_WBCS_v01_M,survey
3055,TLS_2017_WBCS_v01_M,survey
3056,IND_2018_WBCS_v01_M,survey
3057,SLV_2018_WBCS_v01_M,survey
3058,TCD_2018_WBCS_v01_M,survey
3059,OMN_2018_WBCS_v01_M,survey
3060,KWT_2018_WBCS_v01_M,survey
3061,ZMB_2017_WBCS_v01_M,survey
3062,ZAF_2015_DURBAN-LSMS_v01_M,survey
3063,BEN_1996_DHS_v01_M_v02_A_IPUMS,survey
3064,BEN_2001_DHS_v01_M_v02_A_IPUMS,survey
3065,BEN_2006_DHS_v01_M_v02_A_IPUMS,survey
3066,BEN_2011_DHS_v01_M_v02_A_IPUMS,survey
3067,BFA_1992_DHS_v01_M_v01_A_IPUMS,survey
3068,BFA_1998_DHS_v01_M_v02_A_IPUMS,survey
3069,BFA_2003_DHS_v01_M_v02_A_IPUMS,survey
3070,BFA_2010_DHS_v01_M_v02_A_IPUMS,survey
3071,BGD_1993_DHS_v01_M_v02_A_IPUMS,survey
3072,BGD_1996_DHS_v01_M_v02_A_IPUMS,survey
3073,BGD_1999_DHS_v01_M_v02_A_IPUMS,survey
3074,BGD_2004_DHS_v01_M_v02_A_IPUMS,survey
3075,BGD_2007_DHS_v01_M_v02_A_IPUMS,survey
3076,BGD_2011_DHS_v01_M_v02_A_IPUMS,survey
3077,BGD_2014_DHS_v01_M_v02_A_IPUMS,survey
3078,CIV_1994_DHS_v01_M_v02_A_IPUMS,survey
3079,CIV_1998_DHS_v01_M_v02_A_IPUMS,survey
3080,CIV_2011_DHS_v01_M_v02_A_IPUMS,survey
3081,CMR_1991_DHS_v01_M_v02_A_IPUMS,survey
3082,CMR_1998_DHS_v01_M_v02_A_IPUMS,survey
3083,CMR_2004_DHS_v01_M_v02_A_IPUMS,survey
3084,CMR_2011_DHS_v01_M_v02_A_IPUMS,survey
3085,COD_2007_DHS_v01_M_v02_A_IPUMS,survey
3086,COD_2013_DHS_v01_M_v02_A_IPUMS,survey
3087,EGY_1988_DHS_v01_M_v02_A_IPUMS,survey
3088,EGY_1992_DHS_v01_M_v02_A_IPUMS,survey
3089,EGY_1995_DHS_v01_M_v02_A_IPUMS,survey
3090,EGY_2000_DHS_v01_M_v02_A_IPUMS,survey
3091,EGY_2005_DHS_v01_M_v02_A_IPUMS,survey
3092,EGY_2008_DHS_v01_M_v02_A_IPUMS,survey
3093,EGY_2014_DHS_v01_M_v02_A_IPUMS,survey
3094,ETH_2000_DHS_v01_M_v02_A_IPUMS,survey
3095,ETH_2005_DHS_v01_M_v02_A_IPUMS,survey
3096,ETH_2010_DHS_v01_M_v02_A_IPUMS,survey
3097,ETH_2016_DHS_v01_M_v02_A_IPUMS,survey
3098,GHA_1988_DHS_v01_M_v02_A_IPUMS,survey
3099,GHA_1993_DHS_v01_M_v02_A_IPUMS,survey
3100,GHA_1998_DHS_v01_M_v02_A_IPUMS,survey
3101,GHA_2003_DHS_v01_M_v02_A_IPUMS,survey
3102,GHA_2008_DHS_v01_M_v02_A_IPUMS,survey
3103,GHA_2014_DHS_v01_M_v02_A_IPUMS,survey
3104,GIN_1999_DHS_v01_M_v02_A_IPUMS,survey
3105,GIN_2005_DHS_v01_M_v02_A_IPUMS,survey
3106,GIN_2012_DHS_v01_M_v02_A_IPUMS,survey
3107,IND_1992_DHS_v01_M_v02_A_IPUMS,survey
3108,IND_1998_DHS_v01_M_v02_A_IPUMS,survey
3109,IND_2005_DHS_v01_M_v02_A_IPUMS,survey
